,num,summary
0,321.txt,"Toulouse's former Irish international Trevor Brennan could be one of Clive Woodward's many surprises when the 44-man Lions tour squad is announced.
""If you speak to the players there's a huge amount of respect for the guy,"" Woodward told the Sunday Independent."
0,322.txt,"And the pressure is on Scotland coach Matt Williams as he seeks a first Six Nations victory at the eighth attempt.
Italy have lost both their opening games at home to Ireland and Wales, but travel to Edinburgh with high hopes.
""It will be fundamental to keep cool in the difficult moments - in the key situations of the game."" Kirwan has recalled the experienced Cristian Stoica at centre and drafted in David dal Maso at open-side after star flanker Mauro Bergamasco was ruled out for the rest of the tournament.
""I actually really enjoy seeing how you cope with such pressure as a coach,"" he said, optimistic despite opening defeats to France and Ireland."
0,323.txt,"Ireland are going for their first Grand Slam since 1948 after two opening wins, and England represent their sternest test of the Championship so far.
Despite England's dramatic dip in form since the World Cup final - they have lost eight of their last 13 matches - Ireland coach Eddie O'Sullivan says his side should not underestimate the visitors.
Ireland, despite having Gordon D'Arcy still out injured, have been boosted by the return of star skipper Brian O'Driscoll who missed the Scotland game with a hamstring injury.
But Robinson was bullish during the week about the game, saying that his side ""are going there to get in their faces"", and has identified the line-out and tackle area as the key to England's chances.
And despite the recent results, skipper Jason Robinson believes there is nothing wrong with the mood in the camp."
0,324.txt,"Leeds: Balshaw; Rees, Christophers, Bell, Doherty; McMullen, Dickens; McGee, Rawlinson, Gerber; Murphy, Palmer (capt), Morgan, Parks, Popham.
Saracens: Bartholomeusz; Castaignede, Sorrell, Harris, Vaikona; Jackson, Bracken; Yates, Ibanez, Visagie; Raiwalui, Fullarton; Randell, Russell, Vyvyan (capt)."
0,325.txt,"They make just one change, with Tim Collier replacing Phil Murphy in the second row.
Hanley; Mayor, Payne, Rhys Jones, Wigglesworth; Hercus, Redpath (capt); Turner, Roddam, Stewart; Day, Schofield; Caillet, Carter, Chabal."
0,326.txt,"Robinson said: ""We are certainly not on the decline.
But full-back Robinson believes the new-look England team can stop the rot against France.
We will come out fighting this week."" Robinson also had words of comfort for 18-year-old Newcastle centre Mathew Tait, who made his international debut against Wales but has been demoted from the squad to face France."
0,327.txt,"Former France centre Philippe Sella believes coach Bernard Laporte must recall Frederic Michalak to give his side any chance of beating Ireland.
""This season is very important for shaping a team for the 2007 World Cup,"" said Sella, ""which Laporte is doing very well.
""Ok, the flair may not have been so good, but the discipline, organisation and defence was there, which are all important ahead of 2007."" France play what Sella believes is their hardest game of the Six Nations against Ireland in Dublin on Saturday 12 March.
But Sella added: ""People forget that France can still win the Six Nations and they'll be focused on that."
0,328.txt,"All Blacks captain Tama Umaga has warned the British and Irish Lions will be his most fearsome opponents yet ahead of their summer tour.
But Umaga, in England for Saturday's IRB Rugby Aid match, also backed New Zealand to win the three-Test series against the Lions.
Umaga will meet O'Driscoll in Saturday's Rugby Aid match at Twickenham, with the Irish captain leading the Northern Hemisphere side.
O'Driscoll is among a host of players in the Northern Hemisphere squad, coached by Woodward, that are tipped for Lions call-ups.
The 31-year-old admitted interest in the Lions tour was immense, calling it ""the biggest thing to hit New Zealand since Lord of the Rings""."
0,329.txt,"All Blacks captain Tama Umaga has warned the British and Irish Lions will be his most fearsome opponents yet ahead of their summer tour.
But Umaga, in England for Saturday's IRB Rugby Aid match, also backed New Zealand to win the three-Test series against the Lions.
Umaga will meet O'Driscoll in Saturday's Rugby Aid match at Twickenham, with the Irish captain leading the Northern Hemisphere side.
O'Driscoll is among a host of players in the Northern Hemisphere squad, coached by Woodward, that are tipped for Lions call-ups.
The 31-year-old admitted interest in the Lions tour was immense, calling it ""the biggest thing to hit New Zealand since Lord of the Rings""."
0,330.txt,"Former Australian wing David Campese has told England to stop whingeing in the wake of their defeat to Ireland.
England coach Andy Robinson lambasted referee Jonathan Kaplan for costing them the game after disallowing tries from Mark Cueto and Josh Lewsey.
But Campese added: ""Scotland could have beaten France in the same way, but do you see them whingeing?
Campese, a veteran of 101 international caps, said full-back Jason Robinson would now be the sole Englishman in his World XV.
That said, I don't think they will."" Campese has tipped Wales to win both the Six Nations and Grand Slam come the end of the tournament."
0,331.txt,"But Leicester's England centre Ollie Smith has been added to the squad, giving him an opportunity to impress Lions coach Sir Clive Woodward, who takes charge of the North side.
""He was probably going to have the weekend off this week and I hope Clive gets the chance to see the qualities that Leicester and England have been seeing all year."" Woodward will also assess other potential Lions candidates such as Scotland pair Simon Taylor and Chris Paterson, Wales scrum-half Dwayne Peel and Ireland lock Paul O'Connell.
""Both teams are fielding top-quality sides and I really hope that the rugby public and community get behind this game to raise as much money as possible for such a deserving cause."" Despite the withdrawal of Wales wing Rhys Williams, who is required for the Blues' Celtic League match with Munster, three other members of their Six Nations squad - Ceri Sweeney, John Yapp and Jonathan Thomas - will also play."
0,332.txt,"Number eight Imanol Harinordoquy has been dropped from France's squad for the Six Nations match with Ireland in Dublin on 12 March.
Harinordoquy was a second-half replacement in last Saturday's 24-18 defeat to Wales.
""It will be a very exciting game because Ireland have three wins under their belt, have just defeated England and have their eyes set on a Grand Slam."" France, who lost to Wales last week, must defeat the Irish to keep alive their hopes of retaining the Six Nations trophy."
0,333.txt,"Tom Shanklin will start in the centre for Wales against England in Cardiff on Saturday after Sonny Parker failed to recover from a trapped neck nerve.
Williams, Sidoli's team-mate at Cardiff, is set to win his 50th cap, replacing the injured Colin Charvis after making a quicker-than-expected recovery from a neck disc problem.
""They were back-ups behind Richard Hill, Neil Back and Lawrence Dallaglio, but now they have come forward and proved what good players they are - there are no weaknesses there."" Luscombe gets the nod on the wing ahead of Dragons team-mate Kevin Morgan, who wins a place on the bench alongside uncapped Blues prop John Yapp."
